::ffff:172.23.0.11 - - [13/Jun/2024:07:45:31 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.23.0.11 - - [13/Jun/2024:07:45:35 +0000] "DELETE /api/v1/product/666a6098d846e9d1cf27591a HTTP/1.1" 200 823 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.23.0.11 - - [13/Jun/2024:07:45:35 +0000] "GET /api/v1/product HTTP/1.1" 200 26 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.23.0.11 - - [13/Jun/2024:07:51:48 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.23.0.11 - - [13/Jun/2024:07:57:16 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.23.0.11 - - [13/Jun/2024:08:02:06 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.11 - - [14/Jun/2024:09:52:19 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.11 - - [14/Jun/2024:09:54:19 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:09:58:24 +0000] "GET /api/v1/product HTTP/1.1" 200 26 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:01:02 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:01:46 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:04:34 +0000] "POST /api/v1/product HTTP/1.1" 400 38 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:05:18 +0000] "POST /api/v1/product HTTP/1.1" 400 38 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:07:11 +0000] "POST /api/v1/product HTTP/1.1" 400 38 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:09:09 +0000] "POST /api/v1/product HTTP/1.1" 201 804 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:09:09 +0000] "GET /api/v1/product HTTP/1.1" 200 765 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:09:45 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:10:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:10:46 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:11:46 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:12:46 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:13:23 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:14:23 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:15:10 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:16:10 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:16:20 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 200 763 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:16:22 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:16:23 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:16:25 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:17:20 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:17:20 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:17:23 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:17:36 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:17:36 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:17:39 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:24:06 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:44:35 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:44:41 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:44:41 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:44:44 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:44:48 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:45:24 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:45:24 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:46:24 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:46:24 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:46:54 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:46:54 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:47:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:47:14 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:48:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:48:14 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:48:24 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:48:41 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:49:10 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:49:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:50:10 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:50:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:50:24 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:50:59 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:51:09 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:51:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:51:39 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:52:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:52:39 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:53:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:53:28 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:53:43 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:54:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:54:25 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:55:04 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:55:14 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:58:10 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:58:38 +0000] "DELETE /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 200 804 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:58:39 +0000] "GET /api/v1/product HTTP/1.1" 200 26 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:58:41 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:10:59:40 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:01:30 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:01:50 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:01:51 +0000] "GET /api/v1/product/666c16c583b2d8335c0d2b91 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:02:49 +0000] "POST /api/v1/product HTTP/1.1" 201 808 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:02:49 +0000] "GET /api/v1/product HTTP/1.1" 200 769 "http://localhost:4000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:02:54 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:02:57 +0000] "GET /api/v1/product/666c2359df485a6e6a87f229 HTTP/1.1" 200 767 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:04 +0000] "GET /api/v1/product HTTP/1.1" 200 769 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:35 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:38 +0000] "GET /api/v1/product/666c2359df485a6e6a87f229 HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:50 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:50 +0000] "GET /api/v1/product/666c2359df485a6e6a87f222 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:51 +0000] "GET /api/v1/product/666c2359df485a6e6a87f222 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:53 +0000] "GET /api/v1/product/666c2359df485a6e6a87f222 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:05:57 +0000] "GET /api/v1/product/666c2359df485a6e6a87f222 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:06:32 +0000] "GET /api/v1/product HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:06:35 +0000] "GET /api/v1/product/666c2359df485a6e6a87f222 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:06:36 +0000] "GET /api/v1/product/666c2359df485a6e6a87f222 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
::ffff:172.20.0.7 - - [14/Jun/2024:11:06:38 +0000] "GET /api/v1/product/666c2359df485a6e6a87f222 HTTP/1.1" 404 47 "http://localhost:3000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36"
